index,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_date,year,decade,era,is_hit
1314,3HgPOHHJWnMfv1Zw27Jh2V,The Poets Of Rhythm,Practice What You Preach,More Mess on My Thing,57,252000,False,0.542,0.869,0,-6.18,1,0.0954,0.225,0.891,0.0453,0.962,190.509,4,afrobeat,1993-01-01,1993,1990,90s-00s,False
1692,4ejyjfSHDLKR2AtArlJJ0T,The Poets Of Rhythm,Practice What You Preach,The Plan,18,186226,False,0.782,0.935,2,-5.135,0,0.0632,0.127,0.0184,0.17,0.853,123.248,4,afrobeat,1993-01-01,1993,1990,90s-00s,False
2559,2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,alt-rock,1994-03-09,1994,1990,90s-00s,True
2256,15VRO9CQwMpbqUYA7e6Hwg,Nirvana,MTV Unplugged In New York,The Man Who Sold The World,76,261093,False,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4,alt-rock,1994-11-01,1994,1990,90s-00s,True
1508,1lwEMGPkTdq4DezUUS36cS,Matata,Feelin' Funky,Gimme Some Lovin',20,170026,False,0.831,0.658,10,-12.597,0,0.054,0.415,0.0297,0.148,0.961,116.698,4,afrobeat,1994-01-01,1994,1990,90s-00s,False
2901,2JuasWPUodaUxf5nwNpciQ,Alice In Chains,Jar Of Flies,Nutshell,71,259200,False,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3,alt-rock,1994,1994,1990,90s-00s,True
2705,551qy5vUgrUfEUc4dCNfht,Nirvana,MTV Unplugged In New York,Where Did You Sleep Last Night,69,306066,False,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,3,alt-rock,1994-11-01,1994,1990,90s-00s,False
1359,5pm9QJLqinadjJD5vXpn2q,Ali Farka Touré,Talking Timbuktu (with Ry Cooder),Soukora (with Ry Cooder),12,365173,False,0.431,0.328,3,-17.312,1,0.0327,0.503,0.00107,0.347,0.695,90.316,4,afrobeat,1994-03-28,1994,1990,90s-00s,False
1463,28HE2hcTggk9F46G9Ra6PY,Ali Farka Touré,Talking Timbuktu (with Ry Cooder),Bonde (with Ry Cooder),11,328826,False,0.514,0.532,2,-17.026,1,0.0936,0.712,0.00523,0.0816,0.553,113.821,4,afrobeat,1994-03-28,1994,1990,90s-00s,False
2735,1NhLJcFWLjrBax77kFft28,Las Pelotas,Máscaras de Sal,Capitán América,46,188000,False,0.617,0.789,11,-7.891,0,0.029,0.000185,0.000174,0.0909,0.934,125.006,4,alt-rock,1994-06-01,1994,1990,90s-00s,False
1151,5ksSzUpY892Gga1BlDN9ey,Ali Farka Touré,Talking Timbuktu (with Ry Cooder),Ai Du (with Ry Cooder),16,429973,False,0.57,0.225,5,-17.168,0,0.029,0.306,0.0586,0.0689,0.408,151.78,3,afrobeat,1994-03-28,1994,1990,90s-00s,False
2881,2RgDiVVZrBDL81IV2AOxPe,Los Fabulosos Cadillacs,Rey Azúcar,Carmela - Remasterizado 2008,45,178426,False,0.695,0.891,0,-5.118,0,0.0501,0.14,0.000351,0.0713,0.841,116.68,4,alt-rock,1995-06-18,1995,1990,90s-00s,False
2386,5wSagCWflNwJ1xM59ZKw6O,Pato Fu,Gol de Quem?,Sobre o Tempo,52,207533,False,0.633,0.551,11,-12.294,1,0.0427,0.00731,0.123,0.144,0.427,94.946,4,alt-rock,1995-02-01,1995,1990,90s-00s,False
387,2jcDDdBy1foaBC8X9owMrZ,Masaharu Fukuyama,HELLO,HELLO (Original Version),34,243066,False,0.569,0.861,1,-4.547,0,0.0406,0.0425,0.0,0.204,0.511,77.983,4,acoustic,1995,1995,1990,90s-00s,False
2710,6urCAbunOQI4bLhmGpX7iS,No Doubt,Tragic Kingdom,Don't Speak,77,263560,False,0.52,0.709,5,-7.125,0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,4,alt-rock,1995-10-10,1995,1990,90s-00s,True
2519,73CKjW3vsUXRpy3NnX4H7F,Radiohead,The Bends,Fake Plastic Trees,72,290706,False,0.463,0.229,2,-12.592,1,0.0297,0.167,0.0997,0.202,0.135,73.543,4,alt-rock,1995-03-13,1995,1990,90s-00s,True
2462,2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,The Bends,High and Dry,75,257480,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,alt-rock,1995-03-13,1995,1990,90s-00s,True
435,1BZnc6VaggPnrQyjem5Dpf,Masaharu Fukuyama,Message/今 このひとときが 遠い夢のように,Message (Original Version),33,256506,False,0.616,0.791,9,-6.246,1,0.0293,0.0599,3.97e-06,0.318,0.589,126.764,4,acoustic,1995,1995,1990,90s-00s,False
2903,2302lUwfZ4S4dVyPOCDFnQ,Marilyn Manson,Smells Like Children,Sweet Dreams (Are Made Of This),70,293293,False,0.392,0.642,8,-5.267,1,0.0326,0.0048,0.486,0.296,0.129,92.698,4,alt-rock,1995-01-01,1995,1990,90s-00s,True
2984,03YuyrltrfOOtysn0HBvax,Skank;Michael Fossenkemper,O Samba Poconé,Tão Seu,45,243666,False,0.77,0.786,6,-3.516,0,0.0553,0.0322,0.000664,0.182,0.969,153.8,4,alt-rock,1996-06-15,1996,1990,90s-00s,False
1260,5IDX3criNsV6KTvV5gTfa9,Jorge Drexler,Vaivén,Vaivén,25,175026,False,0.561,0.346,6,-17.938,1,0.0555,0.701,0.0129,0.0922,0.775,112.232,4,afrobeat,1996,1996,1990,90s-00s,False
2959,0tZ3mElWcr74OOhKEiNz1x,Rage Against The Machine,Evil Empire,Bulls On Parade,75,229466,True,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4,alt-rock,1996-04-16,1996,1990,90s-00s,True
1364,5bPliWzRQhKfmcyPZcUJc6,Jorge Drexler,Vaivén,Tu voyeur,22,266000,False,0.738,0.355,4,-15.786,0,0.0595,0.292,0.00155,0.256,0.705,154.019,4,afrobeat,1996,1996,1990,90s-00s,False
1329,23P8ZlzwSC9Fi9xIMUf4Qh,Jorge Drexler,Vaivén,Cerca del mar,23,222040,False,0.749,0.391,7,-16.177,1,0.0767,0.603,3.66e-06,0.116,0.351,96.035,4,afrobeat,1996,1996,1990,90s-00s,False
2971,6rpdxmNNNCTA07YGUQsqH4,Patricio Rey y sus Redonditos de Ricota,Luzbelito,Ella Baila Con Todos,44,299160,False,0.592,0.797,2,-7.657,1,0.0288,0.000929,0.847,0.0826,0.518,99.032,4,alt-rock,1996-10-07,1996,1990,90s-00s,False
2642,3eUOVnvVw9ntGUqJmHKF1J,Os Paralamas Do Sucesso,Nove Luas,Lourinha Bombril,47,158933,False,0.615,0.907,7,-9.234,1,0.042,0.0194,5.59e-05,0.279,0.8,168.459,4,alt-rock,1996-01-01,1996,1990,90s-00s,False
1501,3lB31lvF4GEwKwMgFWwCJ7,Letta Mbulu,In The Music The Village Never Ends,Nomalizo,51,311866,False,0.86,0.41,9,-13.625,0,0.0473,0.306,0.000669,0.0424,0.653,98.269,4,afrobeat,1996,1996,1990,90s-00s,False
2529,4xkQxDPC6RBV1Yfx6vkLsO,Los Piojos,3er Arco,Muévelo,49,261133,False,0.616,0.838,7,-5.274,1,0.0423,0.0776,2.95e-05,0.365,0.926,139.602,4,alt-rock,1996-01-01,1996,1990,90s-00s,False
2304,0KzAbK6nItSqNh8q70tb0K,Pixies,Death to the Pixies,Where Is My Mind?,77,229226,False,0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,4,alt-rock,1997-10-06,1997,1990,90s-00s,True
2619,1FTSo4v6BOZH9QxKc3MbVM,Blur,Blur (Special Edition),Song 2 - 2012 Remaster,78,121160,False,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4,alt-rock,1997-02-10,1997,1990,90s-00s,True
2055,10nyNJ6zNy2YVYLrcwLccB,Radiohead,OK Computer,No Surprises,82,229120,False,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4,alt-rock,1997-05-28,1997,1990,90s-00s,True
805,35L0y18MvVAEvx7hFW8Tyy,Shikao Suga,黄金の月,黄金の月,27,319533,False,0.673,0.658,10,-8.864,0,0.0343,0.176,1.57e-05,0.08,0.863,97.989,4,acoustic,1997-05-28,1997,1990,90s-00s,False
365,3XdStlaHnq3JrmQDCRqEET,Yosui Inoue;Tamio Okuda,ショッピング,アジアの純真,32,233280,False,0.732,0.83,0,-6.63,1,0.0309,0.201,3.04e-05,0.0802,0.871,111.664,4,acoustic,1997,1997,1990,90s-00s,False
1593,0XHkGVCs5hxW2gtHnPHkJi,Ernest Ranglin,Memories Of Barber Mack,Five Thirty,19,389106,False,0.751,0.279,9,-14.352,0,0.066,0.0933,0.868,0.119,0.41,138.848,4,afrobeat,1997-01-01,1997,1990,90s-00s,False
2813,6LgJvl0Xdtc73RJ1mmpotq,Radiohead,OK Computer,Paranoid Android,70,387213,False,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,4,alt-rock,1997-05-28,1997,1990,90s-00s,True
2312,57iDDD9N9tTWe75x6qhStw,The Verve,Urban Hymns (Remastered 2016),Bitter Sweet Symphony,80,357266,False,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,alt-rock,1997-09-29,1997,1990,90s-00s,True
2756,5awDvzxWfd53SSrsRZ8pXO,Rammstein,Sehnsucht,Du hast,75,234226,False,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,4,alt-rock,1997-08-25,1997,1990,90s-00s,True
556,5YRDGgdOshUPA17m7yzY7p,Masayoshi Yamazaki,HOME,"One more time, One more chance",53,330200,False,0.55,0.408,11,-8.404,0,0.0318,0.719,0.0,0.11,0.331,129.152,4,acoustic,1997,1997,1990,90s-00s,False
2367,5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,84,250546,False,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,alt-rock,1997-05-20,1997,1990,90s-00s,True
867,6RQVpAbblcgqgHeywYi79v,Yosui Inoue;Tamio Okuda,ショッピング,月ひとしずく,26,253600,False,0.592,0.773,7,-7.093,1,0.0281,0.223,0.00057,0.116,0.729,121.097,4,acoustic,1997,1997,1990,90s-00s,False
2610,0z1o5L7HJx562xZSATcIpY,Radiohead,OK Computer,Exit Music (For A Film),73,267186,False,0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,4,alt-rock,1997-05-28,1997,1990,90s-00s,True
2406,63OQupATfueTdZMWTxW03A,Radiohead,OK Computer,Karma Police,76,264066,False,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,4,alt-rock,1997-05-28,1997,1990,90s-00s,True
2729,7objW5pQVFLJWwqRBAjOrv,Los Piojos,Azul,Agua,46,299933,False,0.47,0.67,7,-8.99,1,0.0337,0.0472,0.00782,0.151,0.375,105.058,4,alt-rock,1998-01-01,1998,1990,90s-00s,False
2837,7jZohYbYAs1Pdl3i2u2c4J,Pato Fu,Televisão de Cachorro,Canção Pra Você Viver Mais,45,324066,False,0.631,0.647,2,-6.433,1,0.0418,0.0316,0.0079,0.0946,0.762,164.191,4,alt-rock,1998-04-01,1998,1990,90s-00s,False
1398,14H4WPC9IGuN0OGbzqS1XY,Plastilina Mosh,Aquamosh,Aquamosh,24,236706,False,0.704,0.728,7,-10.712,1,0.0666,0.491,0.7,0.391,0.509,92.228,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
2745,1SmH3Jv3V73B8vPb3p0N3M,Los Piojos,Azul,El Balneario de los Doctores Crotos,46,244066,False,0.702,0.808,9,-6.272,1,0.137,0.0432,0.0,0.144,0.653,139.892,4,alt-rock,1998-01-01,1998,1990,90s-00s,False
2748,2wNtuIBz7mqFJhSmmjSzWh,Los Gardelitos,Gardeliando,Nadie Cree en Mi Canción,46,222666,False,0.395,0.898,7,-6.836,1,0.0447,4.5e-05,5.74e-06,0.0644,0.853,168.086,4,alt-rock,1998-05-01,1998,1990,90s-00s,False
2770,4EchqUKQ3qAQuRNKmeIpnf,The Offspring,Americana,The Kids Aren't Alright,81,180160,False,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,4,alt-rock,1998-11-16,1998,1990,90s-00s,True
1377,3r1cfu7qDpEP3A80TGDzsH,Jorge Drexler,Llueve,Llueve,23,249333,False,0.4,0.471,9,-9.494,1,0.0641,0.193,0.00031,0.131,0.0765,64.502,3,afrobeat,1998,1998,1990,90s-00s,False
1849,1401jEwuaQoh40lXA07jUg,Plastilina Mosh,Aquamosh,Savage Sucker Boy Featuring Pocahontas Freaky Groove,19,212893,False,0.324,0.826,11,-8.127,0,0.144,0.00703,7.85e-06,0.682,0.588,128.375,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1375,3KqYGGXVWqWP6e7wMhcWKj,Jorge Drexler,Llueve,La huella de tu mirada,23,212493,False,0.651,0.371,0,-8.62,1,0.0258,0.56,1.13e-05,0.112,0.589,78.718,4,afrobeat,1998,1998,1990,90s-00s,False
1899,5f7TqGqkS9heMOgduBRaKl,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Quiero Desintegrar a Tu Novio,19,206400,False,0.778,0.739,10,-5.56,1,0.0628,0.294,0.000187,0.218,0.923,107.967,4,afrobeat,1998,1998,1990,90s-00s,False
1596,3mecpQUsNEqBgIk35tdkf4,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Groupie,21,280440,False,0.761,0.756,7,-7.656,1,0.0354,0.00953,0.017,0.126,0.702,126.122,4,afrobeat,1998,1998,1990,90s-00s,False
1615,6SrS9vl9994H54jBT4q4Ff,Jorge Drexler,Llueve,Paisaje lunar,20,176173,False,0.699,0.503,5,-11.113,0,0.0473,0.841,0.000362,0.11,0.664,152.933,3,afrobeat,1998,1998,1990,90s-00s,False
1254,1ZrUkIAnUCZB7vlXxzrLrK,Jorge Drexler,Llueve,Tu piel,24,203000,False,0.868,0.367,5,-13.304,0,0.039,0.303,0.0066,0.0895,0.522,130.038,4,afrobeat,1998,1998,1990,90s-00s,False
1244,39xIDaeOVTKlUpSAwaG5Jr,Plastilina Mosh,Aquamosh,Monster Truck,28,258160,False,0.583,0.932,4,-7.734,0,0.0762,0.00208,0.0119,0.0674,0.492,96.899,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
2940,7hzeu43gNUoHwh5CQrl3Jk,Molotov,Un Tributo,Payaso,45,230026,False,0.776,0.896,1,-5.035,0,0.232,0.35,1.29e-05,0.367,0.396,104.949,4,alt-rock,1998-07-06,1998,1990,90s-00s,False
2795,5Yi46NJu0JsXrys19xAaBC,Los Gardelitos,Gardeliando,Cobarde para Amar,46,262160,False,0.546,0.729,7,-7.11,1,0.0376,0.000665,0.0,0.146,0.722,119.239,4,alt-rock,1998-05-01,1998,1990,90s-00s,False
2893,5rsiXpifJ6NLCpdhTgOWU6,The Presidents Of The United States Of America,Pure Frosting,Cleveland Rocks,43,153093,False,0.438,0.816,1,-7.573,1,0.0564,0.0171,0.0,0.382,0.644,148.244,4,alt-rock,1998-02-12,1998,1990,90s-00s,False
1196,1JF1nELbG0d3bxg7EPLGNQ,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Cachete a Cachete,30,287533,False,0.781,0.755,7,-7.015,1,0.0395,0.564,0.00267,0.126,0.597,118.168,4,afrobeat,1998,1998,1990,90s-00s,False
1135,49NyAaqgD1KExP3L9IgqT8,Plastilina Mosh,Aquamosh,Niño Bomba,35,223666,False,0.73,0.775,1,-8.161,1,0.0372,0.000472,0.00188,0.0833,0.491,107.153,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1127,3TcfOu4zC7qIXJEz30egWs,Plastilina Mosh,Aquamosh,Bungaloo Punta Cometa,35,239920,False,0.744,0.771,6,-9.034,0,0.0892,0.608,0.052,0.103,0.661,149.822,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1122,382pQ7OIddHeCHHdaFxyYn,Plastilina Mosh,Aquamosh,Ode To Mauricio Garces,33,254080,False,0.463,0.718,4,-11.202,1,0.0275,0.205,0.0874,0.0541,0.855,174.112,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1774,74tjFjv7tXcKXCZsCJnwmy,The Sugarman 3,Sugar's Boogaloo,Sugar's Boogaloo,18,187933,False,0.62,0.559,3,-7.15,1,0.0311,0.661,0.577,0.0661,0.625,127.721,5,afrobeat,1998-01-01,1998,1990,90s-00s,False
1698,4HkGf5ZzUMMtN3bgZRGxhh,Plastilina Mosh,Aquamosh,Pornoshop,21,211160,False,0.635,0.822,2,-7.123,0,0.0378,0.000989,0.114,0.247,0.601,103.05,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1204,414J8tKHbtF16XOiHGBEso,Mulatu Astatke,"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",Tezeta (Nostalgia),52,376640,False,0.547,0.356,5,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,3,afrobeat,1998-10-06,1998,1990,90s-00s,False
1172,15F5w6GELfrYu4M4Wq02Nt,Jorge Drexler,Llueve,De amor y de casualidad,28,191466,False,0.741,0.564,9,-9.052,1,0.051,0.225,6.71e-05,0.0964,0.359,117.859,4,afrobeat,1998,1998,1990,90s-00s,False
1296,1EcDq6wqhhQSdEfVK4mTjH,Plastilina Mosh,Aquamosh,Banano´s Bar,27,348826,False,0.605,0.842,1,-9.482,1,0.0553,0.0133,0.664,0.341,0.39,116.151,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1799,0MAjodNUjLlzRw9hd65QiS,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mango Cool,19,174293,False,0.527,0.883,0,-6.799,0,0.0316,0.0204,0.755,0.0913,0.828,155.135,4,afrobeat,1998,1998,1990,90s-00s,False
1598,0TRn6e7Sh2xxivVePHv0J0,Plastilina Mosh,Aquamosh,Encendedor,21,156920,False,0.647,0.855,11,-9.225,1,0.0776,0.000331,0.809,0.687,0.816,107.859,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1213,2v7OzJaNF7ZCXrbnsYonGw,Jorge Drexler,Llueve,No pienses de más,27,190000,False,0.706,0.608,0,-8.304,1,0.031,0.227,4.36e-05,0.112,0.215,120.407,4,afrobeat,1998,1998,1990,90s-00s,False
379,0IZJR2XrPdWqHdnpaPixw9,Masaharu Fukuyama,SING A SONG,Heart (Original Version),34,288426,False,0.587,0.842,4,-6.04,1,0.0268,0.278,0.0,0.163,0.693,97.013,4,acoustic,1998,1998,1990,90s-00s,False
2993,3CI0tvulxpMSMAPNCgqTMU,Lucybell,Lucybell,Sembrando En El Mar,44,231026,False,0.58,0.847,2,-9.639,1,0.0516,0.00106,0.498,0.289,0.403,98.561,4,alt-rock,1998-01-01,1998,1990,90s-00s,False
1546,7pEd3kku2USJMe8EsA67cL,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mi Linda,22,226333,False,0.727,0.897,0,-6.356,1,0.0422,0.0159,0.00999,0.286,0.897,135.087,4,afrobeat,1998,1998,1990,90s-00s,False
1243,0ZmZP6aTs04W4GhXygWsXJ,Plastilina Mosh,Aquamosh,I´ve Got That Milton Pacheco Kinda Feeling - Melancolic Mix,28,262480,False,0.555,0.665,3,-10.47,0,0.0622,0.0352,0.596,0.116,0.399,178.064,4,afrobeat,1998-06-30,1998,1990,90s-00s,False
1648,1nEyUPeVFCAjIywCDz2LAP,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Las Lycras del Avila,21,181493,False,0.691,0.624,0,-8.47,1,0.0358,0.32,0.67,0.0869,0.734,132.297,4,afrobeat,1998,1998,1990,90s-00s,False
1199,5Tjwl3oPSCD2o0nkAbiGW0,Jorge Drexler,Frontera,Aquellos tiempos,29,200026,False,0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,4,afrobeat,1999,1999,1990,90s-00s,False
1235,0T5qABWOBtr9qbTTx54PSG,Jorge Drexler,Frontera,Corazón de cristal,27,253293,False,0.686,0.212,7,-16.961,1,0.0495,0.791,5.73e-05,0.288,0.189,134.12,4,afrobeat,1999,1999,1990,90s-00s,False
1193,5gqFvca45ESaMKJo40t19k,Jorge Drexler,Frontera,Princesa bacana,28,190000,False,0.718,0.428,5,-13.17,1,0.0307,0.676,0.00865,0.159,0.551,139.956,4,afrobeat,1999,1999,1990,90s-00s,False
2402,64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers,Californication (Deluxe Edition),Otherside,80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock,1999-06-08,1999,1990,90s-00s,True
2404,1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,Californication (Deluxe Edition),Scar Tissue,79,215906,False,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,4,alt-rock,1999-06-08,1999,1990,90s-00s,True
1853,75lisbgzhfJdIt5YdPuAWP,Jorge Drexler,Frontera,La edad del cielo,56,219493,False,0.668,0.261,7,-13.003,1,0.0405,0.588,0.000391,0.116,0.282,147.446,4,afrobeat,1999,1999,1990,90s-00s,False
1392,3dvYujyJXn2fuNalpg6r0E,Femi Kuti,Hôtel Costes 2 - La Suite,Sorry Sorry - Old School Afro Dub,21,444159,False,0.763,0.871,4,-8.779,0,0.055,0.0238,0.14,0.438,0.618,101.199,4,afrobeat,1999-11-16,1999,1990,90s-00s,False
2981,3jCw4TeJAt4H17uPkWo4M6,Slank,"999+09, Vol. 2",Orkes Sakit Hati,45,145319,False,0.38,0.595,9,-9.742,1,0.0381,0.547,0.0,0.155,0.909,132.439,4,alt-rock,1999-10-20,1999,1990,90s-00s,False
2815,5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,alt-rock,1999-11-02,1999,1990,90s-00s,True
1246,16PU73LgqfTxxwqTmSp6Ch,Jorge Drexler,Frontera,Camino a La Paloma,25,175866,False,0.778,0.243,9,-15.168,1,0.0596,0.64,0.00204,0.0823,0.714,166.027,3,afrobeat,1999,1999,1990,90s-00s,False
2834,5w9oSZxNUp3nIkrvZsdPJ1,The Screaming Jets,Hits & Pieces,Helping Hand - Remastered,45,286733,False,0.472,0.715,8,-6.038,0,0.0405,0.000993,9.39e-05,0.342,0.536,133.311,4,alt-rock,1999,1999,1990,90s-00s,False
2701,0QnONzv3TvHAWk294h6DaQ,Pearl Jam,Last Kiss,Last Kiss,71,195466,False,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,4,alt-rock,1999,1999,1990,90s-00s,True
2105,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alt-rock,1999-06-08,1999,1990,90s-00s,True
1684,61h8qyAeuCoAPQEMhAcZWf,Femi Kuti,Hôtel Costes 2 La Suite,Sorry Sorry - Old School Afro Dub,18,444159,False,0.763,0.871,4,-8.779,0,0.055,0.0238,0.14,0.438,0.618,101.199,4,afrobeat,1999-11-16,1999,1990,90s-00s,False
2995,4GO7nRMoH2XnvXSIUqNMqg,Panteon Rococo,A la Izquierda de la Tierra,Nada Pasó,44,279413,False,0.49,0.747,0,-4.628,1,0.0448,0.0759,0.000234,0.108,0.785,96.01,4,alt-rock,1999-11-06,1999,1990,90s-00s,False
1267,2oWex6rYoQ7Bl2D9zG8d3F,Fela Kuti,The Best of the Black President,Water No Get Enemy,48,591693,False,0.641,0.926,10,-7.718,0,0.0572,0.11,0.0246,0.09,0.883,90.934,4,afrobeat,1999-01-01,1999,1990,90s-00s,False
2681,3DeJRsFwGGsX0TC6k4aEWm,Los Hermanos,Los Hermanos,Primavera,47,262040,False,0.339,0.624,8,-4.755,1,0.0313,0.421,1.36e-05,0.126,0.408,200.332,3,alt-rock,1999-06-05,1999,1990,90s-00s,False
1688,7qGrjVQQmh6blinO4DyK3c,Fela Kuti,The Best of the Black President,Lady,18,828586,False,0.747,0.858,1,-8.081,1,0.0544,0.302,8.49e-05,0.115,0.536,106.693,4,afrobeat,1999-01-01,1999,1990,90s-00s,False
1349,3uLmiHycG0TVCoi5yVcXCX,Jorge Drexler,Frontera,El sur del sur,23,225933,False,0.695,0.385,2,-12.691,1,0.0309,0.509,0.0172,0.0709,0.26,120.149,4,afrobeat,1999,1999,1990,90s-00s,False
1134,7zUyeooUE7M4sl06eas3uE,Jorge Drexler,Frontera,Río abajo,30,186773,False,0.718,0.46,9,-11.107,1,0.0272,0.646,0.0012,0.123,0.509,95.564,4,afrobeat,1999,1999,1990,90s-00s,False
2313,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,Astro Lounge,All Star,79,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,4,alt-rock,1999-06-08,1999,1990,90s-00s,True
1980,5yttdWLpQ3yL09P0tSqM5E,Fela Kuti,The Best of the Black President,Shuffering and Shmiling,16,745386,False,0.825,0.837,10,-6.752,0,0.0989,0.315,0.00014,0.0604,0.495,123.02,4,afrobeat,1999-01-01,1999,1990,90s-00s,False
1247,05B4ROjViZEHFGATQzPQJI,Jorge Drexler,Frontera,Madre Tierra,26,210266,False,0.594,0.305,7,-12.028,1,0.0482,0.718,0.0231,0.108,0.694,166.7,4,afrobeat,1999,1999,1990,90s-00s,False
3901,67IvfvAMYQzJEeHopvwMMW,Pharoahe Monch,Simon Says,Simon Says,64,173159,True,0.664,0.916,1,-3.888,1,0.473,0.17,1.67e-05,0.164,0.559,93.134,4,alternative,1999-10-19,1999,1990,90s-00s,False
2599,6h4YWETL6DAEKpeSr0CaGu,Interpuesto,15 Rolitas de Amor,Quien Te Cantara,48,200053,False,0.364,0.783,9,-5.323,0,0.049,0.00593,0.00456,0.128,0.507,155.016,4,alt-rock,1999,1999,1990,90s-00s,False
2707,7nnWIPM5hwE3DaUBkvOIpy,Incubus,Make Yourself,Drive,75,232453,False,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,4,alt-rock,1999-10-26,1999,1990,90s-00s,True
1298,1z8eYOOd1fjxbubkDd8Z9a,Jorge Drexler,Frontera,Memoria del cuero,25,304440,False,0.674,0.869,2,-9.837,1,0.0398,0.374,0.154,0.089,0.813,117.999,4,afrobeat,1999,1999,1990,90s-00s,False
1943,3vwdW69EVO94KyexY8gBwA,Jackie Mittoo,Keyboard King at Studio One,Drum Song,18,264133,False,0.694,0.412,6,-12.59,1,0.0371,0.166,0.818,0.0835,0.623,95.805,4,afrobeat,2000-01-01,2000,2000,90s-00s,False
3762,5egqKwgK5r5rvGD1LrtR7J,Linkin Park,Hybrid Theory (Bonus Edition),Points of Authority,68,200240,False,0.512,0.97,8,-3.886,0,0.212,0.03,0.0,0.0994,0.427,94.952,4,alternative,2000-10-24,2000,2000,90s-00s,False
